"處理時間","報表類型","動作","原始路徑","目標路徑","統計開始日","統計結束日","產出時間","檔案大小","結果","備註"
"2026-09-04 11:03:21","店家訂單數日報","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260815-20260915_產出20260903_162734.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年09月\店家訂單數日報_統計20260815-20260915_產出20260903_162734.png","20260815","20260915","20260903_162734","456679","成功",""
"2026-09-04 11:03:21","店家訂單數日報","移至LINE待發","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\店家訂單數日報_統計20260815-20260915_產出20260904_100545.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\00_LINE待發\店家訂單數日報_統計20260815-20260915_產出20260904_100545.png","20260815","20260915","20260904_100545","461504","成功","該報表目前最新版本"
"2026-09-04 11:03:21","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260101-20260731.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\跨平台關注群組數量報表_20260101-20260731.png","20260101","20260731","","295358","成功",""
"2026-09-04 11:03:21","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260518.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260518.png","20260501","20260518","","165938","成功",""
"2026-09-04 11:03:21","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260519.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260519.png","20260501","20260519","","166450","成功",""
"2026-09-04 11:03:21","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260520.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260520.png","20260501","20260520","","164970","成功",""
"2026-09-04 11:03:21","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260521.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260521.png","20260501","20260521","","161600","成功",""
"2026-09-04 11:03:21","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260524.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260524.png","20260501","20260524","","163611","成功",""
"2026-09-04 11:03:21","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260525.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260525.png","20260501","20260525","","160764","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260526.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260526.png","20260501","20260526","","161991","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260527.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260527.png","20260501","20260527","","164513","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260528.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260528.png","20260501","20260528","","166423","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260501-20260531.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年05月\跨平台關注群組數量報表_20260501-20260531.png","20260501","20260531","","164476","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260601.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260601.png","20260601","20260601","","119549","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260602.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260602.png","20260601","20260602","","139436","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260603.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260603.png","20260601","20260603","","140409","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260604.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260604.png","20260601","20260604","","206825","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260607.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260607.png","20260601","20260607","","216974","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260608.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260608.png","20260601","20260608","","220915","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260609.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260609.png","20260601","20260609","","234466","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260610.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260610.png","20260601","20260610","","233554","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260611.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260611.png","20260601","20260611","","234865","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260614.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260614.png","20260601","20260614","","245914","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260615.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260615.png","20260601","20260615","","247629","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260616.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260616.png","20260601","20260616","","246167","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260617.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260617.png","20260601","20260617","","248959","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260621.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260621.png","20260601","20260621","","245527","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260622.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260622.png","20260601","20260622","","246442","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260623.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260623.png","20260601","20260623","","250861","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260624.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260624.png","20260601","20260624","","247518","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260625.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260625.png","20260601","20260625","","250590","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260628.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260628.png","20260601","20260628","","250640","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260629.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260629.png","20260601","20260629","","248286","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260601-20260630.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年06月\跨平台關注群組數量報表_20260601-20260630.png","20260601","20260630","","248175","成功",""
"2026-09-04 11:03:22","跨平台關注群組數量報表","歸檔","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\跨平台關注群組數量報表_20260701-20260701.png","\\ycpl-server\a02_電商部\03_平台管理\Online_Platform_Data\01_Shopee\04_Report_Output\png\01_LINE已發歸檔\2026年07月\跨平台關注群組數量報表_20260701-20260701.png","20260701","20260701","","199834","成功",""
